novel,character,dc_in,dc_out,in_deg,out_deg,pagerank
Miss_Marjoribanks,Betsy,3,0,3,0,0.005070661029846297
Miss_Marjoribanks,Mrs Chiley,64,138,64,138,0.020087156930916058
Miss_Marjoribanks,Good Heavens,1,0,1,0,0.0046108385229468715
Miss_Marjoribanks,Mrs Woodburn,14,74,14,74,0.008389619091995692
Miss_Marjoribanks,Rose Lucilla,1,0,1,0,0.004550780424018146
Miss_Marjoribanks,The Chileys,1,0,1,0,0.004392139176055316
Miss_Marjoribanks,the Tokay,1,0,1,0,0.004770810352286131
Miss_Marjoribanks,Lady Richmond,6,6,6,6,0.006487069918977861
Miss_Marjoribanks,Adam Smith,3,0,3,0,0.0049475690513736854
Miss_Marjoribanks,Good Lord,1,0,1,0,0.004638347950587495
Miss_Marjoribanks,Miss Marjoribanks----,2,0,2,0,0.005396606806561687
Miss_Marjoribanks,Ellis,1,0,1,0,0.004289049371653756
Miss_Marjoribanks,the Lakes,4,0,4,0,0.004864896217696096
Miss_Marjoribanks,"Mrs John--""brought",0,1,0,1,0.004200670022109979
Miss_Marjoribanks,Miss Lucilla?--though,1,0,1,0,0.004604998771837778
Miss_Marjoribanks,Mr Bury,8,8,8,8,0.005546590768888313
Miss_Marjoribanks,"Barbara--""oh",0,1,0,1,0.004200670022109979
Miss_Marjoribanks,poor little Oswald Brown,4,0,4,0,0.00478801301045661
Miss_Marjoribanks,Nancy----,1,0,1,0,0.00441682656173938
Miss_Marjoribanks,young Carmine,0,2,0,2,0.004200670022109979
Miss_Marjoribanks,papa----,1,0,1,0,0.004289049371653756
Miss_Marjoribanks,Miss Hemmings,1,0,1,0,0.00441682656173938
Miss_Marjoribanks,the Whigs,1,0,1,0,0.004289049371653756
Miss_Marjoribanks,Miss,7,0,7,0,0.007264415521452594
Miss_Marjoribanks,Tummas,1,0,1,0,0.004604998771837778
Miss_Marjoribanks,Miss Bury,6,8,6,8,0.005471567430141074
Miss_Marjoribanks,Mr Chiltern,10,0,10,0,0.005546485182773042
Miss_Marjoribanks,Crawford,1,0,1,0,0.00441682656173938
Miss_Marjoribanks,Mr Kavan,2,0,2,0,0.004536208637552854
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Miss Martha Dovvling,1,0,1,0,0.003528055247127154
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Miss Brotherton,80,129,80,129,0.024687219398634302
"The_Life_and_Adventures_of_Michael_Armstrong,_the",MARY BROTHEUTOX,1,0,1,0,0.0031706650012264716
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Ashleigh,2,0,2,0,0.0036739843208151886
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Thomas,2,0,2,0,0.003558312059169296
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Miller Smith,1,0,1,0,0.0034481703716220872
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Miss Arabella,3,10,3,10,0.0040437771111037
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mrs. Prescot,6,0,6,0,0.004158738836988075
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Joseph Par-,0,1,0,1,0.0031113180318876866
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Doctor Crockley,1,4,1,4,0.003387083512038133
"The_Life_and_Adventures_of_Michael_Armstrong,_the",little Miss Fanny,1,0,1,0,0.0034481703716220872
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mrs. Trem- lett,5,3,5,3,0.004062941212499957
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Monster,1,0,1,0,0.0033731097943687383
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Michael,268,210,268,210,0.10298202005647654
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Edward,112,21,112,21,0.04362808621081693
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mi- chael,0,7,0,7,0.0031113180318876866
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Bell,19,112,19,112,0.007820392160900603
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mrs. Gab- berly,0,4,0,4,0.0031113180318876866
"The_Life_and_Adventures_of_Michael_Armstrong,_the",William,7,1,7,1,0.004631650153553829
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Brawt,1,0,1,0,0.00346501842889257
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Augustus,5,1,5,1,0.004644133429139533
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Jady,1,0,1,0,0.00346501842889257
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Osmond Norvai,2,0,2,0,0.003726810191373621
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Parson Bell,1,0,1,0,0.003528055247127154
"The_Life_and_Adventures_of_Michael_Armstrong,_the",per- haps,1,0,1,0,0.0034133904499461746
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Lord,5,0,5,0,0.005446877387040061
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Hetherington,0,6,0,6,0.0031113180318876866
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Sire Matue,2,0,2,0,0.0038187188258974533
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Sir Matthew,183,171,183,171,0.07115994395265433
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Peggy,13,15,13,15,0.008882895836995093
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Begone,1,0,1,0,0.0033731097943687383
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Deed,1,0,1,0,0.003528055247127154
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Smith,10,1,10,1,0.0055920670312664175
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Larkins,2,1,2,1,0.004915249290156898
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Spite,1,0,1,0,0.00346501842889257
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Parsons,46,41,46,41,0.020788093024026413
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr.,0,4,0,4,0.0031113180318876866
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Highlandloch,2,0,2,0,0.003904635832107807
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Saunderson,1,0,1,0,0.0033731097943687383
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Methinks,1,0,1,0,0.0032572471055757213
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Miss Harriet,4,12,4,12,0.004449643654082817
"The_Life_and_Adventures_of_Michael_Armstrong,_the",MISS BROTHER - TON PUSHES,0,6,0,6,0.0031113180318876866
"The_Life_and_Adventures_of_Michael_Armstrong,_the",joy Mussiss Armstrong,1,0,1,0,0.004484331220570599
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Caliban,2,0,2,0,0.0032300119705652563
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Prentice,3,0,3,0,0.004172419222902336
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Gabberly,5,0,5,0,0.003924515815661056
"The_Life_and_Adventures_of_Michael_Armstrong,_the",nurse Tremlett,8,1,8,1,0.00457364864814765
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mary,77,233,77,233,0.040001720473780894
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Sophy,15,1,15,1,0.005488810983247026
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Dr. Crockley,42,38,42,38,0.017160337842516978
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Sykes,1,0,1,0,0.003528055247127154
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mrs. Armstrong,25,16,25,16,0.009546784442325033
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Sally,22,2,22,2,0.00599556609505509
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mrs. Gabberly,35,36,35,36,0.012795914249953346
"The_Life_and_Adventures_of_Michael_Armstrong,_the",God,36,0,36,0,0.018731669825329405
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mrs. Willis,0,1,0,1,0.0031113180318876866
"The_Life_and_Adventures_of_Michael_Armstrong,_the",James,1,0,1,0,0.0034123829854812615
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Ed- ward,1,9,1,9,0.003387083512038133
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Jove,1,0,1,0,0.00346501842889257
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Mr. Sawney,1,0,1,0,0.0034891698322680174
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Dick,1,0,1,0,0.0032739575886423606
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Tom Blake,1,0,1,0,0.005659815567742444
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Martha,190,201,190,201,0.0652193335772117
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Turpin,1,0,1,0,0.00346501842889257
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Fanny,53,22,53,22,0.016120859436956275
"The_Life_and_Adventures_of_Michael_Armstrong,_the",Miss Mogg,3,2,3,2,0.003698388907878086
